凤凰中文,http://xtvantsc.xyz/fhx.php?id=2
16.54ms,梦中情人-林乔安,http://txmov2.a.yximgs.com/upic/2020/11/08/21/BMjAyMDExMDgyMTAwMTNfMTU0MDc1NjUwOF8zODk0OTg4ODcxN18yXzM=_b_B5faf49255e0be7fc042ea521c28a458e.mp4
16.56ms,CCTV5,http://dd.ddzb.fun/php/migu.php?id=cctv5
16.71ms,海峡卫视,http://dd.ddzb.fun/php/migu.php?id=hxws
16.73ms,江西卫视,http://dd.ddzb.fun/php/migu.php?id=jxws
16.94ms,河南卫视,http://tvcdn.stream3.hndt.com/tv/65c4a6d5017e1000b2b6ea2500000000_transios/playlist.m3u8?wsSecret=6ec3793139ea25240ca6ea37d7b0b382&wsTime=1784836801
17.31ms,都市频道,http://tvcdn.stream3.hndt.com/tv/65c3fbc5017e1000fde13faa00000000_transios/playlist.m3u8?wsSecret=ecb0d79dbc5c786841f7516749eeef14&wsTime=1784836801
17.34ms,日本|购物频道,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
17.53ms,新加坡国际,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
18.60ms,浙江教科影视,http://ali-xwl.cztv.com/live/channel04720Plxw.m3u8
18.91ms,英语环球,http://sk.cri.cn/am846.m3u8
19.13ms,CCTV-12,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?v=180.171.5.8.9.6.3.9&vdnSID=&vdnIP=&vdnCountryCode=&vdnProvinceCode=&vdnCityCode=&vdnISPCode=&tai=cctv12&ChannelID=cctv12&videoTVChannel=cctv12&P2PChannelID=pd://cctv_p2p_cctv12
19.65ms,东方卫视,http://dd.ddzb.fun/php/migu.php?id=dfws
19.94ms,CCTV1,http://dd.ddzb.fun/php/migu.php?id=cctv1
19.95ms,国际|REDBULL SPORTS,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
20.18ms,吉林卫视,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=jilin&videoTVChannel=jilin&P2PChannelID=pd://cctv_p2p_hdjilin&tai=jilin&VideoName=jilin&channelID=jilin
20.25ms,北京青年,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=btv8&videoTVChannel=btv8&P2PChannelID=pd://cctv_p2p_hdbtv8&tai=btv8&VideoName=btv8&channelID=btv8
20.25ms,Canal 9 Resistencia (720p),http://coninfo.net:1935/9linklivert/smil:9linkmultibr.smil/playlist.m3u8
20.46ms,[BD]chc影迷电影,https://t.freetv.fun/live/chcying-mi-dian-ying-2.m3u8
20.57ms,[BD]汕头生活高清,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-2.m3u8
20.67ms,[HD]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-11.m3u8
20.83ms,[VGA]海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-10.m3u8
20.95ms,[BD]宁波新闻综合,https://t.freetv.fun/live/zhu-bo-xin-wen-zong-he.m3u8
20.96ms,廣東民生,https://t.freetv.fun/live/yan-dong-min-sheng-gao-qing.m3u8
20.96ms,[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-1.m3u8
20.97ms,甘肃卫视,https://stream1.freetv.fun/a02db9fe70a5be35dac6d861e1c3f67dd6f979c1f5a22c40d07429f91d4d32b8.m3u8
20.98ms,北京科教,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=btv3&P2PChannelID=pd://cctv_p2p_hdbtv3
21.02ms,[BD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-2.m3u8
21.04ms,宁夏卫视,https://stream1.freetv.fun/7aac82b9389dff476e6cd5bbe2554470ed3e670aa63f7f4c539140885675c52b.m3u8
21.10ms,CCTV-11,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=cctv11&videoTVChannel=cctv11&P2PChannelID=pd://cctv_p2p_cctv11&tai=cctv11&VideoName=cctv11&channelID=cctv11
21.10ms,四川卫视,https://stream1.freetv.fun/b8ce0029eb6a2eb158319b3b735397835baa258b31e06e356be8f43bedcf32ce.m3u8
21.13ms,哈爾濱新聞綜合,https://t.freetv.fun/live/ha-er-bin-zong-he-1.m3u8
21.19ms,[SD]海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-15.m3u8
21.22ms,Discovery(TW),https://t.freetv.fun/live/discovery-id.m3u8
21.23ms,[BD]乌海新闻综合,https://t.freetv.fun/live/wu-hai-xin-wen-zong-he.m3u8
21.25ms,[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-11.m3u8
21.26ms,汕尾綜合,https://t.freetv.fun/live/shan-wei-zong-he-gao-qing-16.m3u8
21.27ms,[BD]江苏卫视,https://t.freetv.fun/live/jiang-su-wei-shi-5.m3u8
21.31ms,[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-27.m3u8
21.35ms,三沙衛視,https://t.freetv.fun/live/san-sha-wei-shi.m3u8
21.36ms,[BD]广东卫视高清,https://t.freetv.fun/live/yan-dong-wei-shi-gao-qing-4.m3u8
21.38ms,[BD]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-9.m3u8
21.45ms,Love Nature,https://t.freetv.fun/live/love-nature-3.m3u8
21.47ms,广东体育,http://67.220.71.199:2347/livehttpplay?channel_id=30031
21.48ms,辽宁卫视,https://stream1.freetv.fun/e4fd36f9403132d2a4d32284c327a10e97e8c963183dd5045a5e4f8152e5e2fd.m3u8
21.49ms,[BD]江西卫视,https://t.freetv.fun/live/jiang-xi-wei-shi-7.m3u8
21.49ms,[BD]江西卫视,https://t.freetv.fun/live/jiang-xi-wei-shi-13.m3u8
21.51ms,苏州生活资讯,https://t.freetv.fun/live/su-zhou-sheng-huo-zi-xun.m3u8
21.51ms,湖北衛視,https://t.freetv.fun/live/hu-bei-wei-shi-10.m3u8
21.52ms,[BD]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-11.m3u8
21.55ms,辽宁卫视,https://stream1.freetv.fun/4212139954bcbc1ff4c5d7956d783cc9e0fc89bb55c80ef41fc9448a538d1d6f.m3u8
21.56ms,[BD]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi.m3u8
21.63ms,MYTV SUPER 1,http://67.220.71.199:2347/livehttpplay?channel_id=13022
21.63ms,NHK World FHD,https://t.freetv.fun/live/nhk-world-1.m3u8
21.64ms,辽宁卫视,https://stream1.freetv.fun/4fa75925fb00aa051c6819346628eb0cd8bafd14f8231c9166b8a5209111db07.m3u8
21.64ms,山东卫视,https://stream1.freetv.fun/798644055c27a846f52f237a6de44349b2243939ec738927c8377f2955127a36.m3u8
21.64ms,[BD]广东卫视,https://t.freetv.fun/live/yan-dong-wei-shi-10.m3u8
21.66ms,宁夏卫视,https://stream1.freetv.fun/468724f3578ae4ba909c682f9425bdf41fbdddb9bb719f8932c2c27fb5904383.m3u8
21.66ms,[SD]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-17.m3u8
21.66ms,[BD]汕头综合高清,https://t.freetv.fun/live/shan-tou-zong-he-gao-qing-11.m3u8
21.69ms,[HD]内江科教生活,https://t.freetv.fun/live/nei-jiang-ke-jiao-sheng-huo.m3u8
21.72ms,香港卫视,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=xianggangweishi&P2PChannelID=pd://cctv_p2p_hdxianggangweishi
21.74ms,[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-23.m3u8
21.76ms,HOY 77,http://67.220.71.199:2347/livehttpplay?channel_id=20152
21.78ms,[BD]artv,https://t.freetv.fun/live/artv-1.m3u8
21.79ms,[BD]cctv-5 plus,https://t.freetv.fun/live/cctv-5-plus-3.m3u8
21.80ms,厦门卫视,https://stream1.freetv.fun/1d1f4ee3272778c3d7965079694c5fa2b4daae8342dfb55a91a721fa64d486fb.m3u8
21.84ms,TVB PLUS,http://67.220.71.199:2347/livehttpplay?channel_id=30023
21.84ms,[HD]江西卫视,https://t.freetv.fun/live/jiang-xi-wei-shi.m3u8
21.84ms,[BD]agro tv,https://t.freetv.fun/live/agro-tv-2.m3u8
21.85ms,[HD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-23.m3u8
21.86ms,[BD]汕头生活高清,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-1.m3u8
21.87ms,[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-6.m3u8
21.88ms,[BD]江苏卫视,https://t.freetv.fun/live/jiang-su-wei-shi-6.m3u8
21.88ms,[BD]nhtv,https://t.freetv.fun/live/nhtv-1.m3u8
21.90ms,VIUTV 6,http://67.220.71.199:2347/livehttpplay?channel_id=20132
21.90ms,湖北卫视,https://stream1.freetv.fun/321fe55e58365e63fb953fc974466740a190d2cc96ebae754c7268578cc76eeb.m3u8
21.92ms,北京财经,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=btv5&videoTVChannel=btv5&P2PChannelID=pd://cctv_p2p_hdbtv5&tai=btv5&VideoName=btv5&channelID=btv5
21.92ms,重庆卫视,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=chongqing&videoTVChannel=chongqing&P2PChannelID=pd://cctv_p2p_hdchongqing&tai=chongqing&VideoName=chongqing&channelID=chongqing
21.92ms,[BD]广东卫视高清,https://t.freetv.fun/live/yan-dong-wei-shi-gao-qing-6.m3u8
21.94ms,浙江卫视,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=zhejiang&P2PChannelID=pd://cctv_p2p_zhejiang
21.95ms,[HD]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-4.m3u8
21.96ms,RTHK 32,http://67.220.71.199:2347/livehttpplay?channel_id=20203
21.96ms,成龍專輯,https://t.freetv.fun/live/cheng-long-dian-ying-4.m3u8
21.99ms,Мир HD,https://t.freetv.fun/live/mir.m3u8
21.99ms,[BD]四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-10.m3u8
22.00ms,广东岭南戏曲,http://67.220.71.199:2347/livehttpplay?channel_id=20142
22.00ms,甘肃卫视,https://stream1.freetv.fun/c87ccda9c45e13cb2984d4416308e6ccfd2e0793c6ef4b33f56d2761e077549d.m3u8
22.01ms,[SD]五星体育,https://t.freetv.fun/live/wu-xing-ti-yu-2.m3u8
22.03ms,[BD]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-8.m3u8
22.04ms,ETV,https://t.freetv.fun/live/etv.m3u8
22.04ms,[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-11.m3u8
22.05ms,青海卫视,https://stream1.freetv.fun/2a3bf361f4d580e792d1eb8d99f3013c90335cf0851ca226b0e544f32969942b.m3u8
22.06ms,[BD]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-10.m3u8
22.07ms,广东珠江,http://67.220.71.199:2347/livehttpplay?channel_id=20144
22.08ms,河北卫视,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=hebei&videoTVChannel=hebei&P2PChannelID=pd://cctv_p2p_hebei&tai=hebei&VideoName=hebei&channelID=hebei
22.08ms,Televízia TA3,https://t.freetv.fun/live/televizia-osem.m3u8
22.11ms,南宁都市生活,https://t.freetv.fun/live/nan-zhu-du-shi-sheng-huo-1.m3u8
22.11ms,[BD]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-4.m3u8
22.13ms,[HD]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-9.m3u8
22.13ms,[BD]大湾区卫视高清,https://t.freetv.fun/live/da-wan-qu-wei-shi-gao-qing-18.m3u8
22.13ms,[HD]rtp áfrica,https://t.freetv.fun/live/rtp-africa-1.m3u8
22.14ms,[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-18.m3u8
22.15ms,[HD]四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-3.m3u8
22.15ms,[BD]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-7.m3u8
22.15ms,[BD]广东卫视,https://t.freetv.fun/live/yan-dong-wei-shi-21.m3u8
22.15ms,[BD]汕头生活高清,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-10.m3u8
22.15ms,[BD]star,https://t.freetv.fun/live/star-2.m3u8
22.15ms,[HD]5 plus,https://t.freetv.fun/live/5-plus.m3u8
22.15ms,[BD]cctv-5 plus,https://t.freetv.fun/live/cctv-5-plus.m3u8
22.16ms,三沙衛視,https://t.freetv.fun/live/san-sha-wei-shi-1.m3u8
22.16ms,[BD]江苏卫视,https://t.freetv.fun/live/jiang-su-wei-shi-15.m3u8
22.16ms,[SD]江西卫视,https://t.freetv.fun/live/jiang-xi-wei-shi-8.m3u8
22.18ms,[BD]广东卫视,https://t.freetv.fun/live/yan-dong-wei-shi-27.m3u8
22.21ms,CHANNEL [V],https://t.freetv.fun/live/tennis-channel.m3u8
22.22ms,[BD]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-8.m3u8
22.23ms,亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
22.23ms,[BD]汕头综合高清,https://t.freetv.fun/live/shan-tou-zong-he-gao-qing-10.m3u8
22.24ms,[BD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-19.m3u8
22.24ms,[HD]business rockstars,https://t.freetv.fun/live/business-rockstars.m3u8
22.24ms,[HD]dd news,https://t.freetv.fun/live/dd-news-1.m3u8
22.25ms,優漫卡通,https://t.freetv.fun/live/you-man-qia-tong-5.m3u8
22.25ms,Arirang TV,https://t.freetv.fun/live/arirang-tv.m3u8
22.26ms,CCTV4K,http://67.220.71.199:2347/livehttpplay?channel_id=30029
22.27ms,[BD]amc plus,https://t.freetv.fun/live/amc-plus.m3u8
22.29ms,海口新聞綜合,https://t.freetv.fun/live/wu-hai-xin-wen-zong-he.m3u8
22.29ms,[BD]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi.m3u8
22.30ms,湖南卫视,https://stream1.freetv.fun/a1bdb73d7739fce77368508dc82aff2bf83a73441468e548a9004f0763f6cb35.m3u8
22.30ms,CHC家庭影院,https://t.freetv.fun/live/chcjia-ting-ying-yuan-6.m3u8
22.30ms,寰宇新聞,https://t.freetv.fun/live/huan-yu-xin-wen.m3u8
22.31ms,廣東珠江HD,https://t.freetv.fun/live/yan-dong-zhu-jiang-gao-qing-12.m3u8
22.31ms,Arirang TV,https://t.freetv.fun/live/arirang-tv-2.m3u8
22.31ms,GSTV Japan,https://t.freetv.fun/live/gstv-1.m3u8
22.31ms,[BD]bfm business,https://t.freetv.fun/live/bfm-business-1.m3u8
22.33ms,[BD]揭阳综合高清,https://t.freetv.fun/live/jie-yang-zong-he-gao-qing-17.m3u8
22.34ms,CHC影迷電影,https://t.freetv.fun/live/chcying-mi-dian-ying-7.m3u8
22.34ms,寰宇新聞FHD,https://t.freetv.fun/live/huan-yu-xin-wen-1.m3u8
22.34ms,[BD]广东卫视高清,https://t.freetv.fun/live/yan-dong-wei-shi-gao-qing-12.m3u8
22.35ms,湖北卫视,https://stream1.freetv.fun/05e682ffb97e32014fc449077fe76615da1df84e434f93918f794f8a5d426052.m3u8
22.36ms,东南卫视,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=dongnan&P2PChannelID=pd://cctv_p2p_dongnan
22.36ms,[HD]cctv-4k超高清,https://t.freetv.fun/live/cctv-4kchao-gao-qing-3.m3u8
22.37ms,[HD]etv ⓖ,https://t.freetv.fun/live/etv-g.m3u8
22.38ms,[BD]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-4.m3u8
22.38ms,[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-16.m3u8
22.39ms,深圳衛視,https://t.freetv.fun/live/shen-zhen-wei-shi.m3u8
22.39ms,[HD]盐城新闻综合,https://t.freetv.fun/live/yan-cheng-xin-wen-zong-he-1.m3u8
22.40ms,CCTV13,https://stream1.freetv.fun/aaa30639b476e110eef808c80fbf65a245512c55858196f6f404a6ac68610a44.m3u8
22.40ms,[BD]汕头综合高清,https://t.freetv.fun/live/shan-tou-zong-he-gao-qing-9.m3u8
22.41ms,[BD]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-3.m3u8
22.42ms,CHC影迷電影,https://t.freetv.fun/live/chcying-mi-dian-ying-4.m3u8
22.42ms,Limón TV (1080p) [Not 24/7],http://k4.usastreams.com/limontv1/limontv1/playlist.m3u8
22.42ms,[BD]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-6.m3u8
22.43ms,[BD]大湾区卫视高清,https://t.freetv.fun/live/da-wan-qu-wei-shi-gao-qing-20.m3u8
22.43ms,[BD]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-5.m3u8
22.44ms,[BD]汕头生活高清,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-14.m3u8
22.44ms,[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-15.m3u8
22.44ms,[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-19.m3u8
22.45ms,[BD]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-14.m3u8
22.45ms,[BD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-9.m3u8
22.46ms,[BD]广东卫视高清,https://t.freetv.fun/live/yan-dong-wei-shi-gao-qing-3.m3u8
22.47ms,湖北卫视,https://stream1.freetv.fun/7278e895e1e512f548f3fd2c2e503a83f6946006f1aba27c986e95fd5960f592.m3u8
22.47ms,[SD]mahaa news,https://t.freetv.fun/live/mahaa-news.m3u8
22.48ms,浙江生活,https://t.freetv.fun/live/zhe-jiang-jing-ji-sheng-huo-1.m3u8
22.48ms,天津卫视,https://stream1.freetv.fun/e7bc8916d500f0d6e0818c0a3fb5dfc4658e8245bc79e4c4cf35ac9dab436fec.m3u8
22.48ms,大灣區衛視,https://t.freetv.fun/live/da-wan-qu-wei-shi-gao-qing.m3u8
22.48ms,[SD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-18.m3u8
22.48ms,[BD]action hollywood movies,https://t.freetv.fun/live/action-hollywood-movies.m3u8
22.49ms,[VGA]宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-6.m3u8
22.49ms,[HD]江西新闻,https://t.freetv.fun/live/jiang-xi-xin-wen-2.m3u8
22.49ms,[HD]邢台综合,https://t.freetv.fun/live/xing-tai-zong-he.m3u8
22.49ms,[BD]w network,https://t.freetv.fun/live/w-network.m3u8
22.49ms,[VGA]oman tv,https://t.freetv.fun/live/oman-tv-1.m3u8
22.51ms,[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-8.m3u8
22.54ms,[SD]上海都市,https://t.freetv.fun/live/shang-hai-du-shi.m3u8
22.55ms,哈爾濱新聞綜合,https://t.freetv.fun/live/ha-er-bin-xin-wen-zong-he-2.m3u8
22.55ms,[HD]吉林卫视,https://t.freetv.fun/live/ji-lin-wei-shi-7.m3u8
22.55ms,[SD]ocko star,https://t.freetv.fun/live/ocko-star.m3u8
22.56ms,廣東珠江,https://t.freetv.fun/live/yan-dong-zhu-jiang-1.m3u8
22.56ms,[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-9.m3u8
22.57ms,Movie Plus,https://t.freetv.fun/live/mozi-plus.m3u8
22.57ms,[BD]汕尾综合高清,https://t.freetv.fun/live/shan-wei-zong-he-gao-qing-11.m3u8
22.58ms,宁夏卫视,https://stream1.freetv.fun/85f5cab36f1df19aa46c14dd20b99b69a10818199e8ec2a627aa4b3f56ec35d0.m3u8
22.58ms,[BD]telecentro,https://t.freetv.fun/live/telecentro.m3u8
22.59ms,CCTV10,https://stream1.freetv.fun/7d9ec2d79c502c67b791e5edfa7d2b7a8da27cc1196fe4a011e67e8bc54c886d.m3u8
22.60ms,天津卫视,https://stream1.freetv.fun/be0acdbb3974c65866118e7d81c8153d45267dc0802796ce4b6161a8a24afd2c.m3u8
22.60ms,[BD]广东卫视高清,https://t.freetv.fun/live/yan-dong-wei-shi-gao-qing-1.m3u8
22.60ms,[SD]bolajon,https://t.freetv.fun/live/bolajon.m3u8
22.61ms,深圳衛視,https://t.freetv.fun/live/shen-zhen-wei-shi-7.m3u8
22.61ms,[BD]广东体育高清,https://t.freetv.fun/live/yan-dong-ti-yu-gao-qing-19.m3u8
22.61ms,[HD]agro tv,https://t.freetv.fun/live/agro-tv-1.m3u8
22.62ms,甘肃卫视,https://stream1.freetv.fun/7dc6cfd155003e65e0415fd5a30e0d203207058b6a0bed9df054b7c00e211234.m3u8
22.62ms,[BD]宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-7.m3u8
22.62ms,[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-16.m3u8
22.63ms,湖北卫视,https://stream1.freetv.fun/bc50451637d5514ecb84768e26477cffe68ade94f1b7315a43296bf62a6dad10.m3u8
22.63ms,[HD]ntv,https://t.freetv.fun/live/ntv.m3u8
22.63ms,[HD]rtp 1,https://t.freetv.fun/live/rtp-1-1.m3u8
22.64ms,新昌新闻综合,https://t.freetv.fun/live/xin-chang-xin-wen-zong-he.m3u8
22.64ms,[BD]动漫秀场,https://t.freetv.fun/live/dong-man-xiu-chang-3.m3u8
22.64ms,[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-10.m3u8
22.65ms,唯心電視,https://t.freetv.fun/live/wei-xin-dian-shi-1.m3u8
22.65ms,[HD]radio 89 fm,https://t.freetv.fun/live/radio-89-fm.m3u8
22.66ms,[BD]广州南国都市,https://t.freetv.fun/live/yan-zhou-nan-guo-du-shi-1.m3u8
22.66ms,[SD]广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-17.m3u8
22.67ms,海南卫视,https://stream1.freetv.fun/0703c7d7180c9e155ea28c09371baa33ec959ddbff42f8ef6541a8e464c3e70d.m3u8
22.67ms,[BD]广东体育,https://t.freetv.fun/live/yan-dong-ti-yu-10.m3u8
22.67ms,[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-26.m3u8
22.67ms,[SD]my tv,https://t.freetv.fun/live/my-tv.m3u8
22.68ms,RTHK 32,http://67.220.71.199:2347/livehttpplay?channel_id=30028
22.68ms,[BD]tyc sports,https://t.freetv.fun/live/tyc-sports.m3u8
22.68ms,[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-17.m3u8
22.68ms,[SD]dd urdu,https://t.freetv.fun/live/dd-urdu.m3u8
22.69ms,凤凰中文,https://stream1.freetv.fun/91dffd2dca60b65821a94747f2f3020dfc9642bb89f86ed7fa6d8b0b7487c5d2.m3u8
22.69ms,宁夏卫视,https://stream1.freetv.fun/ab1bcfd9a9550a1535d8b946baa66ee2f6c074c4ecb5b0ea119d98667ae118e4.m3u8
22.72ms,OMAN TV,https://t.freetv.fun/live/oman-tv-1.m3u8
22.74ms,CCTV15,https://stream1.freetv.fun/4527ac01c644a80db2af750c7a198c3b78d5bcbbe60e5417521aee7d44442e97.m3u8
22.74ms,天津卫视,https://stream1.freetv.fun/b3eb13b745703627bd6e4f9a0864000c04f07d77719a4f9bc6f0aa0d5c370410.m3u8
22.74ms,[HD]上海都市,https://t.freetv.fun/live/shang-hai-du-shi-2.m3u8
22.74ms,[SD]四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-23.m3u8
22.74ms,[BD]大湾区卫视高清,https://t.freetv.fun/live/da-wan-qu-wei-shi-gao-qing-19.m3u8
22.75ms,RTHK 32,http://67.220.71.199:2347/livehttpplay?channel_id=30067
22.75ms,[BD]江西卫视,https://t.freetv.fun/live/jiang-xi-wei-shi-20.m3u8
22.76ms,[SD]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-1.m3u8
22.76ms,[HD]邢台生活,https://t.freetv.fun/live/xing-tai-sheng-huo.m3u8
22.77ms,[BD]四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-7.m3u8
22.77ms,[VGA]telesur ᴴᴰ,https://t.freetv.fun/live/telesur-hd.m3u8
22.78ms,[HD]kbs world,https://t.freetv.fun/live/kbs-world-1.m3u8
22.78ms,[HD]star tv,https://t.freetv.fun/live/star-tv.m3u8
22.79ms,[BD]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-10.m3u8
22.80ms,[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-7.m3u8
22.81ms,CCTV13,https://stream1.freetv.fun/3a63799dd08492a3543a3676a9029d110e51ad0ce3573faeb844f5dcd6b24767.m3u8
22.81ms,大灣區衛視,https://t.freetv.fun/live/da-wan-qu-wei-shi-gao-qing-18.m3u8
22.81ms,Euronews EN,https://t.freetv.fun/live/euronews-es.m3u8
22.82ms,内蒙古卫视,https://stream1.freetv.fun/1e5dc1f802d7775ea9cde7b7b874b914365797c6718c5e95448aa26648e136e6.m3u8
22.82ms,翡翠台,https://t.freetv.fun/live/fei-cui-3.m3u8
22.82ms,[HD]canal rural,https://t.freetv.fun/live/canal-rural.m3u8
22.83ms,CCTV13,https://stream1.freetv.fun/ff24d77ced50923220b10cafbe5ffaeb6cb8c38a4b5cf52c0fc09d0ce4ef93b3.m3u8
22.83ms,内蒙古卫视,https://stream1.freetv.fun/48e0d589868b805b91108d697cdbcb47c6f2982e8199bf3e5e5dd508fb4d5977.m3u8
22.83ms,廣東珠江HD,https://t.freetv.fun/live/yan-dong-zhu-jiang-gao-qing-14.m3u8
22.83ms,湖南衛視,https://t.freetv.fun/live/hu-nan-wei-shi-15.m3u8
22.84ms,海南衛視,https://t.freetv.fun/live/hai-nan-wei-shi-12.m3u8
22.84ms,貴州衛視,https://t.freetv.fun/live/gui-zhou-wei-shi-23.m3u8
22.84ms,[BD]广东卫视,https://t.freetv.fun/live/yan-dong-wei-shi-7.m3u8
22.84ms,[BD]广东卫视高清,https://t.freetv.fun/live/yan-dong-wei-shi-gao-qing-5.m3u8
22.85ms,[SD]上海都市,https://t.freetv.fun/live/shang-hai-du-shi-4.m3u8
22.85ms,[BD]汕头生活高清,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-5.m3u8
22.86ms,甘肃卫视,https://stream1.freetv.fun/eb049976dadeacc21684734cf5e7197847f88e90f7b6e224b7aadface62830d4.m3u8
22.87ms,湖南卫视,https://stream1.freetv.fun/44742c201d98e08645e55d00b1eaf24e88106dfbf729a2c8e05b54d81231fcee.m3u8
22.88ms,CCTV7,https://stream1.freetv.fun/5c2e3370e0e54bea4f87ffd53e6df5df8172e6ddb40ee12aee7541245bd5ef3a.m3u8
22.88ms,甘肃卫视,https://stream1.freetv.fun/ec273e625b70b7445182fe600a9e0463a3a0fbef4f0e8e61d6f19807e128b81c.m3u8
22.88ms,[BD]海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi.m3u8
22.89ms,安徽卫视,https://stream1.freetv.fun/cdfbe455fb831ea9ed9682a5c21b5a04e91c0b311137e44af31d325f23c9029d.m3u8
22.89ms,海南衛視,https://t.freetv.fun/live/hai-nan-wei-shi-10.m3u8
22.90ms,Lala TV,https://t.freetv.fun/live/alawla-tv.m3u8
